2026-05-05 15:18:07 | OnTransferStarted | vreme = 2026-05-05 15:18:07 | folder = C:\Users\Pavle Stefanovic\Downloads\Projekat_KT2_zadatak8_9_10\Projekat\Service\bin\Debug\ServerData\Session_20260505_151807
2026-05-05 15:18:08 | OnSampleReceived | sample = 1 | datum = 2020-01-01 00:10:00 | P = 1008.89 | Pmean = 1008.89
2026-05-14 20:43:05 | OnSampleReceived | sample = 69 | datum = 2020-01-01 11:40:00 | P = 1007.84 | Pmean = 1008.18811594203
2026-05-14 20:43:06 | OnSampleReceived | sample = 70 | datum = 2020-01-01 11:50:00 | P = 1007.69 | Pmean = 1008.181
2026-05-14 20:43:07 | OnSampleReceived | sample = 71 | datum = 2020-01-01 12:00:00 | P = 1007.62 | Pmean = 1008.17309859155
2026-05-14 20:43:08 | OnSampleReceived | sample = 72 | datum = 2020-01-01 12:10:00 | P = 1007.59 | Pmean = 1008.165
2026-05-14 20:43:09 | OnSampleReceived | sample = 73 | datum = 2020-01-01 12:20:00 | P = 1007.56 | Pmean = 1008.15671232877
2026-05-14 20:43:10 | OnSampleReceived | sample = 74 | datum = 2020-01-01 12:30:00 | P = 1007.44 | Pmean = 1008.14702702703
2026-05-14 20:43:11 | OnSampleReceived | sample = 75 | datum = 2020-01-01 12:40:00 | P = 1007.29 | Pmean = 1008.1356
2026-05-14 20:43:12 | OnSampleReceived | sample = 76 | datum = 2020-01-01 12:50:00 | P = 1007.12 | Pmean = 1008.12223684211
2026-05-14 20:43:13 | OnSampleReceived | sample = 77 | datum = 2020-01-01 13:00:00 | P = 1007.04 | Pmean = 1008.10818181818
2026-05-14 20:43:14 | OnSampleReceived | sample = 78 | datum = 2020-01-01 13:10:00 | P = 1006.98 | Pmean = 1008.09371794872
2026-05-14 20:43:15 | OnSampleReceived | sample = 79 | datum = 2020-01-01 13:20:00 | P = 1006.83 | Pmean = 1008.07772151899
2026-05-14 20:43:16 | OnSampleReceived | sample = 80 | datum = 2020-01-01 13:30:00 | P = 1006.79 | Pmean = 1008.061625
2026-05-14 20:43:17 | OnSampleReceived | sample = 81 | datum = 2020-01-01 13:40:00 | P = 1006.69 | Pmean = 1008.04469135802
2026-05-14 20:43:19 | OnSampleReceived | sample = 82 | datum = 2020-01-01 13:50:00 | P = 1006.6 | Pmean = 1008.02707317073
2026-05-14 20:43:20 | OnSampleReceived | sample = 83 | datum = 2020-01-01 14:00:00 | P = 1006.41 | Pmean = 1008.00759036145
2026-05-14 20:43:21 | OnSampleReceived | sample = 84 | datum = 2020-01-01 14:10:00 | P = 1006.3 | Pmean = 1007.98726190476
2026-05-14 20:43:22 | OnSampleReceived | sample = 85 | datum = 2020-01-01 14:20:00 | P = 1006.26 | Pmean = 1007.96694117647
2026-05-14 20:43:23 | OnSampleReceived | sample = 86 | datum = 2020-01-01 14:30:00 | P = 1006.19 | Pmean = 1007.94627906977
2026-05-14 20:43:24 | OnSampleReceived | sample = 87 | datum = 2020-01-01 14:40:00 | P = 1006.06 | Pmean = 1007.92459770115
2026-05-14 20:43:25 | OnSampleReceived | sample = 88 | datum = 2020-01-01 14:50:00 | P = 1006.01 | Pmean = 1007.90284090909
2026-05-14 20:43:26 | OnSampleReceived | sample = 89 | datum = 2020-01-01 15:00:00 | P = 1006.01 | Pmean = 1007.88157303371
2026-05-14 20:43:27 | OnSampleReceived | sample = 90 | datum = 2020-01-01 15:10:00 | P = 1006.03 | Pmean = 1007.861
2026-05-14 20:43:28 | OnSampleReceived | sample = 91 | datum = 2020-01-01 15:20:00 | P = 1006.02 | Pmean = 1007.84076923077
2026-05-14 20:43:29 | OnSampleReceived | sample = 92 | datum = 2020-01-01 15:30:00 | P = 1006.02 | Pmean = 1007.82097826087
2026-05-14 20:43:30 | OnSampleReceived | sample = 93 | datum = 2020-01-01 15:40:00 | P = 1005.99 | Pmean = 1007.80129032258
2026-05-14 20:43:31 | OnSampleReceived | sample = 94 | datum = 2020-01-01 15:50:00 | P = 1005.87 | Pmean = 1007.78074468085
2026-05-14 20:43:32 | OnSampleReceived | sample = 95 | datum = 2020-01-01 16:00:00 | P = 1005.83 | Pmean = 1007.76021052632
2026-05-14 20:43:33 | OnSampleReceived | sample = 96 | datum = 2020-01-01 16:10:00 | P = 1005.78 | Pmean = 1007.73958333333
2026-05-14 20:43:34 | OnSampleReceived | sample = 97 | datum = 2020-01-01 16:20:00 | P = 1005.71 | Pmean = 1007.71865979381
2026-05-14 20:43:35 | OnSampleReceived | sample = 98 | datum = 2020-01-01 16:30:00 | P = 1005.71 | Pmean = 1007.69816326531
2026-05-14 20:43:36 | OnSampleReceived | sample = 99 | datum = 2020-01-01 16:40:00 | P = 1005.76 | Pmean = 1007.67858585859
2026-05-14 20:43:37 | OnSampleReceived | sample = 100 | datum = 2020-01-01 16:50:00 | P = 1005.88 | Pmean = 1007.6606
2026-05-14 20:43:38 | OnSampleReceived | sample = 101 | datum = 2020-01-01 17:00:00 | P = 1005.96 | Pmean = 1007.64376237624
2026-05-14 20:43:39 | OnSampleReceived | sample = 102 | datum = 2020-01-01 17:10:00 | P = 1005.96 | Pmean = 1007.62725490196
2026-05-14 20:43:40 | OnSampleReceived | sample = 103 | datum = 2020-01-01 17:20:00 | P = 1006.03 | Pmean = 1007.61174757282
2026-05-14 20:43:41 | OnSampleReceived | sample = 104 | datum = 2020-01-01 17:30:00 | P = 1006 | Pmean = 1007.59625
2026-05-14 20:43:42 | OnSampleReceived | sample = 105 | datum = 2020-01-01 17:40:00 | P = 1005.96 | Pmean = 1007.58066666667
2026-05-14 20:43:43 | OnSampleReceived | sample = 106 | datum = 2020-01-01 17:50:00 | P = 1005.93 | Pmean = 1007.56509433962
2026-05-14 20:43:44 | OnTransferCompleted | vreme = 2026-05-14 20:43:44 | ukupno validnih sample-ova = 106
2026-05-14 20:53:43 | OnTransferStarted | vreme = 2026-05-14 20:53:43 | folder = C:\Users\Pavle Stefanovic\Desktop\FTN\III Godina\VIRTUELIZACIJA\Projekat\Service\bin\Debug\ServerData\Session_20260514_205343
2026-05-14 20:53:43 | OnSampleReceived | sample = 1 | datum = 2020-01-01 00:10:00 | P = 1008.89 | Pmean = 1008.89
2026-05-14 20:53:43 | OnSampleReceived | sample = 2 | datum = 2020-01-01 00:20:00 | P = 1008.76 | Pmean = 1008.825
2026-05-14 20:53:43 | OnSampleReceived | sample = 3 | datum = 2020-01-01 00:30:00 | P = 1008.66 | Pmean = 1008.77
2026-05-14 20:53:43 | OnSampleReceived | sample = 4 | datum = 2020-01-01 00:40:00 | P = 1008.64 | Pmean = 1008.7375
2026-05-14 20:53:43 | OnSampleReceived | sample = 5 | datum = 2020-01-01 00:50:00 | P = 1008.61 | Pmean = 1008.712
2026-05-14 20:53:44 | OnSampleReceived | sample = 6 | datum = 2020-01-01 01:00:00 | P = 1008.44 | Pmean = 1008.66666666667
2026-05-14 20:53:44 | OnSampleReceived | sample = 7 | datum = 2020-01-01 01:10:00 | P = 1008.49 | Pmean = 1008.64142857143
2026-05-14 20:53:44 | OnSampleReceived | sample = 8 | datum = 2020-01-01 01:30:00 | P = 1008.29 | Pmean = 1008.5975
2026-05-14 20:53:44 | OnSampleReceived | sample = 9 | datum = 2020-01-01 01:40:00 | P = 1008.28 | Pmean = 1008.56222222222
2026-05-14 20:53:44 | OnSampleReceived | sample = 10 | datum = 2020-01-01 01:50:00 | P = 1008.24 | Pmean = 1008.53
2026-05-14 20:53:44 | OnSampleReceived | sample = 11 | datum = 2020-01-01 02:00:00 | P = 1008.32 | Pmean = 1008.51090909091
2026-05-14 20:53:44 | OnSampleReceived | sample = 12 | datum = 2020-01-01 02:10:00 | P = 1008.24 | Pmean = 1008.48833333333
2026-05-14 20:53:45 | OnSampleReceived | sample = 13 | datum = 2020-01-01 02:20:00 | P = 1008.35 | Pmean = 1008.47769230769
2026-05-14 20:53:45 | OnSampleReceived | sample = 14 | datum = 2020-01-01 02:30:00 | P = 1008.3 | Pmean = 1008.465
2026-05-14 20:53:45 | OnSampleReceived | sample = 15 | datum = 2020-01-01 02:40:00 | P = 1008.4 | Pmean = 1008.46066666667
2026-05-14 20:53:45 | OnSampleReceived | sample = 16 | datum = 2020-01-01 02:50:00 | P = 1008.39 | Pmean = 1008.45625
2026-05-14 20:53:45 | OnSampleReceived | sample = 17 | datum = 2020-01-01 03:00:00 | P = 1008.46 | Pmean = 1008.45647058824
2026-05-14 20:53:45 | OnSampleReceived | sample = 18 | datum = 2020-01-01 03:10:00 | P = 1008.15 | Pmean = 1008.43944444444
2026-05-14 20:53:45 | OnSampleReceived | sample = 19 | datum = 2020-01-01 03:20:00 | P = 1008.07 | Pmean = 1008.42
2026-05-14 20:53:45 | OnSampleReceived | sample = 20 | datum = 2020-01-01 03:30:00 | P = 1008.12 | Pmean = 1008.405
2026-05-14 20:53:45 | OnSampleReceived | sample = 21 | datum = 2020-01-01 03:40:00 | P = 1008.04 | Pmean = 1008.38761904762
2026-05-14 20:53:46 | OnSampleReceived | sample = 22 | datum = 2020-01-01 03:50:00 | P = 1008.16 | Pmean = 1008.37727272727
2026-05-14 20:53:46 | OnSampleReceived | sample = 23 | datum = 2020-01-01 04:00:00 | P = 1008 | Pmean = 1008.36086956522
2026-05-14 20:53:46 | OnSampleReceived | sample = 24 | datum = 2020-01-01 04:10:00 | P = 1007.76 | Pmean = 1008.33583333333
2026-05-14 20:53:46 | OnSampleReceived | sample = 25 | datum = 2020-01-01 04:20:00 | P = 1007.84 | Pmean = 1008.316
2026-05-14 20:53:46 | OnSampleReceived | sample = 26 | datum = 2020-01-01 04:30:00 | P = 1007.85 | Pmean = 1008.29807692308
2026-05-14 20:53:46 | OnSampleReceived | sample = 27 | datum = 2020-01-01 04:40:00 | P = 1008.02 | Pmean = 1008.28777777778
2026-05-14 20:53:46 | OnSampleReceived | sample = 28 | datum = 2020-01-01 04:50:00 | P = 1007.92 | Pmean = 1008.27464285714
2026-05-14 20:53:46 | OnSampleReceived | sample = 29 | datum = 2020-01-01 05:00:00 | P = 1007.63 | Pmean = 1008.2524137931
2026-05-14 20:53:46 | OnSampleReceived | sample = 30 | datum = 2020-01-01 05:10:00 | P = 1007.63 | Pmean = 1008.23166666667
2026-05-14 20:53:47 | OnSampleReceived | sample = 31 | datum = 2020-01-01 05:20:00 | P = 1007.9 | Pmean = 1008.22096774194
2026-05-14 20:53:47 | OnSampleReceived | sample = 32 | datum = 2020-01-01 05:30:00 | P = 1007.99 | Pmean = 1008.21375
2026-05-14 20:53:47 | OnSampleReceived | sample = 33 | datum = 2020-01-01 05:40:00 | P = 1007.85 | Pmean = 1008.20272727273
2026-05-14 20:53:47 | OnSampleReceived | sample = 34 | datum = 2020-01-01 05:50:00 | P = 1007.81 | Pmean = 1008.19117647059
2026-05-14 20:53:47 | OnSampleReceived | sample = 35 | datum = 2020-01-01 06:00:00 | P = 1007.81 | Pmean = 1008.18028571429
2026-05-14 20:53:47 | OnSampleReceived | sample = 36 | datum = 2020-01-01 06:10:00 | P = 1007.91 | Pmean = 1008.17277777778
2026-05-14 20:53:47 | OnSampleReceived | sample = 37 | datum = 2020-01-01 06:20:00 | P = 1008.06 | Pmean = 1008.16972972973
2026-05-14 20:53:47 | OnSampleReceived | sample = 38 | datum = 2020-01-01 06:30:00 | P = 1008.22 | Pmean = 1008.17105263158
2026-05-14 20:53:47 | OnSampleReceived | sample = 39 | datum = 2020-01-01 06:40:00 | P = 1008.19 | Pmean = 1008.17153846154
2026-05-14 20:53:48 | OnSampleReceived | sample = 40 | datum = 2020-01-01 06:50:00 | P = 1008.21 | Pmean = 1008.1725
2026-05-14 20:53:48 | OnSampleReceived | sample = 41 | datum = 2020-01-01 07:00:00 | P = 1008.17 | Pmean = 1008.17243902439
2026-05-14 20:53:48 | OnSampleReceived | sample = 42 | datum = 2020-01-01 07:10:00 | P = 1008.16 | Pmean = 1008.17214285714
2026-05-14 20:53:48 | OnSampleReceived | sample = 43 | datum = 2020-01-01 07:20:00 | P = 1008.17 | Pmean = 1008.17209302326
2026-05-14 20:53:48 | OnSampleReceived | sample = 44 | datum = 2020-01-01 07:30:00 | P = 1008.13 | Pmean = 1008.17113636364
2026-05-14 20:53:48 | OnSampleReceived | sample = 45 | datum = 2020-01-01 07:40:00 | P = 1008.25 | Pmean = 1008.17288888889
2026-05-14 20:53:48 | OnSampleReceived | sample = 46 | datum = 2020-01-01 07:50:00 | P = 1008.17 | Pmean = 1008.17282608696
2026-05-14 20:53:48 | OnSampleReceived | sample = 47 | datum = 2020-01-01 08:00:00 | P = 1008.16 | Pmean = 1008.17255319149
2026-05-14 20:53:48 | OnSampleReceived | sample = 48 | datum = 2020-01-01 08:10:00 | P = 1008.12 | Pmean = 1008.17145833333
2026-05-14 20:53:49 | OnSampleReceived | sample = 49 | datum = 2020-01-01 08:20:00 | P = 1008.12 | Pmean = 1008.17040816327
2026-05-14 20:53:49 | OnSampleReceived | sample = 50 | datum = 2020-01-01 08:30:00 | P = 1008.12 | Pmean = 1008.1694
2026-05-14 20:53:49 | OnSampleReceived | sample = 51 | datum = 2020-01-01 08:40:00 | P = 1008.04 | Pmean = 1008.1668627451
2026-05-14 20:53:49 | OnSampleReceived | sample = 52 | datum = 2020-01-01 08:50:00 | P = 1007.96 | Pmean = 1008.16288461538
2026-05-14 20:53:49 | OnSampleReceived | sample = 53 | datum = 2020-01-01 09:00:00 | P = 1008.07 | Pmean = 1008.16113207547
2026-05-14 20:53:49 | OnSampleReceived | sample = 54 | datum = 2020-01-01 09:10:00 | P = 1008.17 | Pmean = 1008.1612962963
2026-05-14 20:53:49 | OnSampleReceived | sample = 55 | datum = 2020-01-01 09:20:00 | P = 1008.28 | Pmean = 1008.16345454545
2026-05-14 20:53:49 | OnSampleReceived | sample = 56 | datum = 2020-01-01 09:30:00 | P = 1008.2 | Pmean = 1008.16410714286
2026-05-14 20:53:49 | OnSampleReceived | sample = 57 | datum = 2020-01-01 09:40:00 | P = 1008.31 | Pmean = 1008.16666666667
2026-05-14 20:53:50 | OnSampleReceived | sample = 58 | datum = 2020-01-01 09:50:00 | P = 1008.41 | Pmean = 1008.17086206897
2026-05-14 20:53:50 | OnSampleReceived | sample = 59 | datum = 2020-01-01 10:00:00 | P = 1008.45 | Pmean = 1008.17559322034
2026-05-14 20:53:50 | OnSampleReceived | sample = 60 | datum = 2020-01-01 10:10:00 | P = 1008.5 | Pmean = 1008.181
2026-05-14 20:53:50 | OnSampleReceived | sample = 61 | datum = 2020-01-01 10:20:00 | P = 1008.46 | Pmean = 1008.18557377049
2026-05-14 20:53:50 | OnSampleReceived | sample = 62 | datum = 2020-01-01 10:30:00 | P = 1008.49 | Pmean = 1008.19048387097
2026-05-14 20:53:50 | OnSampleReceived | sample = 63 | datum = 2020-01-01 10:40:00 | P = 1008.37 | Pmean = 1008.19333333333
2026-05-14 20:53:50 | OnSampleReceived | sample = 64 | datum = 2020-01-01 10:50:00 | P = 1008.36 | Pmean = 1008.1959375
2026-05-14 20:53:50 | OnSampleReceived | sample = 65 | datum = 2020-01-01 11:00:00 | P = 1008.34 | Pmean = 1008.19815384615
2026-05-14 20:53:50 | OnSampleReceived | sample = 66 | datum = 2020-01-01 11:10:00 | P = 1008.21 | Pmean = 1008.19833333333
2026-05-14 20:53:51 | OnSampleReceived | sample = 67 | datum = 2020-01-01 11:20:00 | P = 1008.02 | Pmean = 1008.19567164179
2026-05-14 20:53:51 | OnSampleReceived | sample = 68 | datum = 2020-01-01 11:30:00 | P = 1008.03 | Pmean = 1008.19323529412
2026-05-14 20:53:51 | OnSampleReceived | sample = 69 | datum = 2020-01-01 11:40:00 | P = 1007.84 | Pmean = 1008.18811594203
2026-05-14 20:53:51 | OnSampleReceived | sample = 70 | datum = 2020-01-01 11:50:00 | P = 1007.69 | Pmean = 1008.181
2026-05-14 20:53:51 | OnSampleReceived | sample = 71 | datum = 2020-01-01 12:00:00 | P = 1007.62 | Pmean = 1008.17309859155
2026-05-14 20:53:51 | OnSampleReceived | sample = 72 | datum = 2020-01-01 12:10:00 | P = 1007.59 | Pmean = 1008.165
2026-05-14 20:53:51 | OnSampleReceived | sample = 73 | datum = 2020-01-01 12:20:00 | P = 1007.56 | Pmean = 1008.15671232877
2026-05-14 20:53:51 | OnSampleReceived | sample = 74 | datum = 2020-01-01 12:30:00 | P = 1007.44 | Pmean = 1008.14702702703
2026-05-14 20:53:51 | OnSampleReceived | sample = 75 | datum = 2020-01-01 12:40:00 | P = 1007.29 | Pmean = 1008.1356
2026-05-14 20:53:52 | OnSampleReceived | sample = 76 | datum = 2020-01-01 12:50:00 | P = 1007.12 | Pmean = 1008.12223684211
2026-05-14 20:53:52 | OnSampleReceived | sample = 77 | datum = 2020-01-01 13:00:00 | P = 1007.04 | Pmean = 1008.10818181818
2026-05-14 20:53:52 | OnSampleReceived | sample = 78 | datum = 2020-01-01 13:10:00 | P = 1006.98 | Pmean = 1008.09371794872
2026-05-14 20:53:52 | OnSampleReceived | sample = 79 | datum = 2020-01-01 13:20:00 | P = 1006.83 | Pmean = 1008.07772151899
2026-05-14 20:53:52 | OnSampleReceived | sample = 80 | datum = 2020-01-01 13:30:00 | P = 1006.79 | Pmean = 1008.061625
2026-05-14 20:53:52 | OnSampleReceived | sample = 81 | datum = 2020-01-01 13:40:00 | P = 1006.69 | Pmean = 1008.04469135802
2026-05-14 20:53:52 | OnSampleReceived | sample = 82 | datum = 2020-01-01 13:50:00 | P = 1006.6 | Pmean = 1008.02707317073
2026-05-14 20:53:52 | OnSampleReceived | sample = 83 | datum = 2020-01-01 14:00:00 | P = 1006.41 | Pmean = 1008.00759036145
2026-05-14 20:53:52 | OnSampleReceived | sample = 84 | datum = 2020-01-01 14:10:00 | P = 1006.3 | Pmean = 1007.98726190476
2026-05-14 20:53:53 | OnSampleReceived | sample = 85 | datum = 2020-01-01 14:20:00 | P = 1006.26 | Pmean = 1007.96694117647
2026-05-14 20:53:53 | OnSampleReceived | sample = 86 | datum = 2020-01-01 14:30:00 | P = 1006.19 | Pmean = 1007.94627906977
2026-05-14 20:53:53 | OnSampleReceived | sample = 87 | datum = 2020-01-01 14:40:00 | P = 1006.06 | Pmean = 1007.92459770115
2026-05-14 20:53:53 | OnSampleReceived | sample = 88 | datum = 2020-01-01 14:50:00 | P = 1006.01 | Pmean = 1007.90284090909
2026-05-14 20:53:53 | OnSampleReceived | sample = 89 | datum = 2020-01-01 15:00:00 | P = 1006.01 | Pmean = 1007.88157303371
2026-05-14 20:53:53 | OnSampleReceived | sample = 90 | datum = 2020-01-01 15:10:00 | P = 1006.03 | Pmean = 1007.861
2026-05-14 20:53:53 | OnSampleReceived | sample = 91 | datum = 2020-01-01 15:20:00 | P = 1006.02 | Pmean = 1007.84076923077
2026-05-14 20:53:53 | OnSampleReceived | sample = 92 | datum = 2020-01-01 15:30:00 | P = 1006.02 | Pmean = 1007.82097826087
2026-05-14 20:53:53 | OnSampleReceived | sample = 93 | datum = 2020-01-01 15:40:00 | P = 1005.99 | Pmean = 1007.80129032258
2026-05-14 20:53:54 | OnSampleReceived | sample = 94 | datum = 2020-01-01 15:50:00 | P = 1005.87 | Pmean = 1007.78074468085
2026-05-14 20:53:54 | OnSampleReceived | sample = 95 | datum = 2020-01-01 16:00:00 | P = 1005.83 | Pmean = 1007.76021052632
2026-05-14 20:53:54 | OnSampleReceived | sample = 96 | datum = 2020-01-01 16:10:00 | P = 1005.78 | Pmean = 1007.73958333333
2026-05-14 20:53:54 | OnSampleReceived | sample = 97 | datum = 2020-01-01 16:20:00 | P = 1005.71 | Pmean = 1007.71865979381
2026-05-14 20:53:54 | OnSampleReceived | sample = 98 | datum = 2020-01-01 16:30:00 | P = 1005.71 | Pmean = 1007.69816326531
2026-05-14 20:53:54 | OnSampleReceived | sample = 99 | datum = 2020-01-01 16:40:00 | P = 1005.76 | Pmean = 1007.67858585859
2026-05-14 20:53:54 | OnSampleReceived | sample = 100 | datum = 2020-01-01 16:50:00 | P = 1005.88 | Pmean = 1007.6606
2026-05-14 20:53:54 | OnSampleReceived | sample = 101 | datum = 2020-01-01 17:00:00 | P = 1005.96 | Pmean = 1007.64376237624
2026-05-14 20:53:54 | OnSampleReceived | sample = 102 | datum = 2020-01-01 17:10:00 | P = 1005.96 | Pmean = 1007.62725490196
2026-05-14 20:53:55 | OnSampleReceived | sample = 103 | datum = 2020-01-01 17:20:00 | P = 1006.03 | Pmean = 1007.61174757282
2026-05-14 20:53:55 | OnSampleReceived | sample = 104 | datum = 2020-01-01 17:30:00 | P = 1006 | Pmean = 1007.59625
2026-05-14 20:53:55 | OnSampleReceived | sample = 105 | datum = 2020-01-01 17:40:00 | P = 1005.96 | Pmean = 1007.58066666667
2026-05-14 20:53:55 | OnSampleReceived | sample = 106 | datum = 2020-01-01 17:50:00 | P = 1005.93 | Pmean = 1007.56509433962
2026-05-14 20:53:55 | OnTransferCompleted | vreme = 2026-05-14 20:53:55 | ukupno validnih sample-ova = 106
2026-05-14 21:05:07 | OnTransferStarted | vreme = 2026-05-14 21:05:07 | folder = C:\Users\Pavle Stefanovic\Desktop\FTN\III Godina\VIRTUELIZACIJA\Projekat\Service\bin\Debug\ServerData\Session_20260514_210507
2026-05-14 21:05:08 | OnSampleReceived | sample = 1 | datum = 2020-01-01 00:10:00 | P = 1008.89 | Pmean = 1008.89
2026-05-14 21:05:08 | OnSampleReceived | sample = 2 | datum = 2020-01-01 00:20:00 | P = 1008.76 | Pmean = 1008.825
2026-05-14 21:05:08 | OnSampleReceived | sample = 3 | datum = 2020-01-01 00:30:00 | P = 1008.66 | Pmean = 1008.77
2026-05-14 21:05:08 | OnSampleReceived | sample = 4 | datum = 2020-01-01 00:40:00 | P = 1008.64 | Pmean = 1008.7375
2026-05-14 21:05:08 | OnSampleReceived | sample = 5 | datum = 2020-01-01 00:50:00 | P = 1008.61 | Pmean = 1008.712
2026-05-14 21:05:08 | OnSampleReceived | sample = 6 | datum = 2020-01-01 01:00:00 | P = 1008.44 | Pmean = 1008.66666666667
2026-05-14 21:05:08 | OnSampleReceived | sample = 7 | datum = 2020-01-01 01:10:00 | P = 1008.49 | Pmean = 1008.64142857143
2026-05-14 21:05:09 | OnSampleReceived | sample = 8 | datum = 2020-01-01 01:30:00 | P = 1008.29 | Pmean = 1008.5975
2026-05-14 21:05:09 | OnSampleReceived | sample = 9 | datum = 2020-01-01 01:40:00 | P = 1008.28 | Pmean = 1008.56222222222
2026-05-14 21:05:09 | OnSampleReceived | sample = 10 | datum = 2020-01-01 01:50:00 | P = 1008.24 | Pmean = 1008.53
2026-05-14 21:05:09 | OnSampleReceived | sample = 11 | datum = 2020-01-01 02:00:00 | P = 1008.32 | Pmean = 1008.51090909091
2026-05-14 21:05:09 | OnSampleReceived | sample = 12 | datum = 2020-01-01 02:10:00 | P = 1008.24 | Pmean = 1008.48833333333
2026-05-14 21:05:09 | OnSampleReceived | sample = 13 | datum = 2020-01-01 02:20:00 | P = 1008.35 | Pmean = 1008.47769230769
2026-05-14 21:05:09 | OnSampleReceived | sample = 14 | datum = 2020-01-01 02:30:00 | P = 1008.3 | Pmean = 1008.465
2026-05-14 21:05:10 | OnSampleReceived | sample = 15 | datum = 2020-01-01 02:40:00 | P = 1008.4 | Pmean = 1008.46066666667
2026-05-14 21:05:10 | OnSampleReceived | sample = 16 | datum = 2020-01-01 02:50:00 | P = 1008.39 | Pmean = 1008.45625
2026-05-14 21:05:10 | OnSampleReceived | sample = 17 | datum = 2020-01-01 03:00:00 | P = 1008.46 | Pmean = 1008.45647058824
2026-05-14 21:05:10 | OnSampleReceived | sample = 18 | datum = 2020-01-01 03:10:00 | P = 1008.15 | Pmean = 1008.43944444444
2026-05-14 21:05:10 | OnSampleReceived | sample = 19 | datum = 2020-01-01 03:20:00 | P = 1008.07 | Pmean = 1008.42
2026-05-14 21:05:10 | OnSampleReceived | sample = 20 | datum = 2020-01-01 03:30:00 | P = 1008.12 | Pmean = 1008.405
2026-05-14 21:05:10 | OnSampleReceived | sample = 21 | datum = 2020-01-01 03:40:00 | P = 1008.04 | Pmean = 1008.38761904762
2026-05-14 21:05:10 | OnSampleReceived | sample = 22 | datum = 2020-01-01 03:50:00 | P = 1008.16 | Pmean = 1008.37727272727
2026-05-14 21:05:10 | OnSampleReceived | sample = 23 | datum = 2020-01-01 04:00:00 | P = 1008 | Pmean = 1008.36086956522
2026-05-14 21:05:11 | OnSampleReceived | sample = 24 | datum = 2020-01-01 04:10:00 | P = 1007.76 | Pmean = 1008.33583333333
2026-05-14 21:05:11 | OnSampleReceived | sample = 25 | datum = 2020-01-01 04:20:00 | P = 1007.84 | Pmean = 1008.316
2026-05-14 21:05:11 | OnSampleReceived | sample = 26 | datum = 2020-01-01 04:30:00 | P = 1007.85 | Pmean = 1008.29807692308
2026-05-14 21:05:11 | OnSampleReceived | sample = 27 | datum = 2020-01-01 04:40:00 | P = 1008.02 | Pmean = 1008.28777777778
2026-05-14 21:05:11 | OnSampleReceived | sample = 28 | datum = 2020-01-01 04:50:00 | P = 1007.92 | Pmean = 1008.27464285714
2026-05-14 21:05:11 | OnSampleReceived | sample = 29 | datum = 2020-01-01 05:00:00 | P = 1007.63 | Pmean = 1008.2524137931
2026-05-14 21:05:11 | OnSampleReceived | sample = 30 | datum = 2020-01-01 05:10:00 | P = 1007.63 | Pmean = 1008.23166666667
2026-05-14 21:05:11 | OnSampleReceived | sample = 31 | datum = 2020-01-01 05:20:00 | P = 1007.9 | Pmean = 1008.22096774194
2026-05-14 21:05:11 | OnSampleReceived | sample = 32 | datum = 2020-01-01 05:30:00 | P = 1007.99 | Pmean = 1008.21375
2026-05-14 21:05:12 | OnSampleReceived | sample = 33 | datum = 2020-01-01 05:40:00 | P = 1007.85 | Pmean = 1008.20272727273
2026-05-14 21:05:12 | OnSampleReceived | sample = 34 | datum = 2020-01-01 05:50:00 | P = 1007.81 | Pmean = 1008.19117647059
2026-05-14 21:05:12 | OnSampleReceived | sample = 35 | datum = 2020-01-01 06:00:00 | P = 1007.81 | Pmean = 1008.18028571429
2026-05-14 21:05:12 | OnSampleReceived | sample = 36 | datum = 2020-01-01 06:10:00 | P = 1007.91 | Pmean = 1008.17277777778
2026-05-14 21:05:12 | OnSampleReceived | sample = 37 | datum = 2020-01-01 06:20:00 | P = 1008.06 | Pmean = 1008.16972972973
2026-05-14 21:05:12 | OnSampleReceived | sample = 38 | datum = 2020-01-01 06:30:00 | P = 1008.22 | Pmean = 1008.17105263158
2026-05-14 21:05:12 | OnSampleReceived | sample = 39 | datum = 2020-01-01 06:40:00 | P = 1008.19 | Pmean = 1008.17153846154
2026-05-14 21:05:12 | OnSampleReceived | sample = 40 | datum = 2020-01-01 06:50:00 | P = 1008.21 | Pmean = 1008.1725
2026-05-14 21:05:12 | OnSampleReceived | sample = 41 | datum = 2020-01-01 07:00:00 | P = 1008.17 | Pmean = 1008.17243902439
2026-05-14 21:05:13 | OnSampleReceived | sample = 42 | datum = 2020-01-01 07:10:00 | P = 1008.16 | Pmean = 1008.17214285714
2026-05-14 21:05:13 | OnSampleReceived | sample = 43 | datum = 2020-01-01 07:20:00 | P = 1008.17 | Pmean = 1008.17209302326
2026-05-14 21:05:13 | OnSampleReceived | sample = 44 | datum = 2020-01-01 07:30:00 | P = 1008.13 | Pmean = 1008.17113636364
2026-05-14 21:05:13 | OnSampleReceived | sample = 45 | datum = 2020-01-01 07:40:00 | P = 1008.25 | Pmean = 1008.17288888889
2026-05-14 21:05:13 | OnSampleReceived | sample = 46 | datum = 2020-01-01 07:50:00 | P = 1008.17 | Pmean = 1008.17282608696
2026-05-14 21:05:13 | OnSampleReceived | sample = 47 | datum = 2020-01-01 08:00:00 | P = 1008.16 | Pmean = 1008.17255319149
